10.6	0.44	0.68	4.1	0.114	6	24	0.997	3.06	0.66	13.4	1
6	0.5	0	1.4	0.057	15	26	0.99448	3.36	0.45	9.5	0
8	0.6	0.22	2.1	0.08	25	105	0.99613	3.3	0.49	9.9	0
7	0.42	0.35	1.6	0.088	16	39	0.9961	3.34	0.55	9.2	0
7.2	0.62	0.06	2.7	0.077	15	85	0.99746	3.51	0.54	9.5	0
6.5	0.39	0.23	8.3	0.051	28	91	0.9952	3.44	0.55	12.1	1
6.2	0.52	0.08	4.4	0.071	11	32	0.99646	3.56	0.63	11.6	1
12.4	0.35	0.49	2.6	0.079	27	69	0.9994	3.12	0.75	10.4	1
6.1	0.64	0.02	2.4	0.069	26	46	0.99358	3.47	0.45	11	0
8.7	0.29	0.52	1.6	0.113	12	37	0.9969	3.25	0.58	9.5	0
7.1	0.43	0.17	1.8	0.082	27	51	0.99634	3.49	0.64	10.4	0
7.4	0.61	0.01	2	0.074	13	38	0.99748	3.48	0.65	9.8	0
8	0.28	0.44	1.8	0.081	28	68	0.99501	3.36	0.66	11.2	0
7.8	0.735	0.08	2.4	0.092	10	41	0.9974	3.24	0.71	9.8	1
8.2	0.28	0.4	2.4	0.052	4	10	0.99356	3.33	0.7	12.8	1
5.8	1.01	0.66	2	0.039	15	88	0.99357	3.66	0.6	11.5	1
11.3	0.37	0.5	1.8	0.09	20	47	0.99734	3.15	0.57	10.5	0
10	0.32	0.59	2.2	0.077	3	15	0.9994	3.2	0.78	9.6	0
6.2	0.39	0.43	2	0.071	14	24	0.99428	3.45	0.87	11.2	1
6.2	0.7	0.15	5.1	0.076	13	27	0.99622	3.54	0.6	11.9	1
6.7	0.42	0.27	8.6	0.068	24	148	0.9948	3.16	0.57	11.3	1
8.2	0.35	0.33	2.4	0.076	11	47	0.99599	3.27	0.81	11	1
7.2	0.52	0.07	1.4	0.074	5	20	0.9973	3.32	0.81	9.6	1
10.2	0.24	0.49	2.4	0.075	10	28	0.9978	3.14	0.61	10.4	0
8.2	0.43	0.29	1.6	0.081	27	45	0.99603	3.25	0.54	10.3	0
8.9	0.875	0.13	3.45	0.088	4	14	0.9994	3.44	0.52	11.5	0
10.1	0.27	0.54	2.3	0.065	7	26	0.99531	3.17	0.53	12.5	1
7.6	0.645	0.03	1.9	0.086	14	57	0.9969	3.37	0.46	10.3	0
8.9	0.84	0.34	1.4	0.05	4	10	0.99554	3.12	0.48	9.1	1
7.2	0.57	0.06	1.6	0.076	9	27	0.9972	3.36	0.7	9.6	1
7.1	0.68	0	2.2	0.073	12	22	0.9969	3.48	0.5	9.3	0
7.8	0.88	0	2.6	0.098	25	67	0.9968	3.2	0.68	9.8	0
8	0.42	0.17	2	0.073	6	18	0.9972	3.29	0.61	9.2	1
8.2	0.33	0.39	2.5	0.074	29	48	0.99528	3.32	0.88	12.4	1
8.2	0.31	0.4	2.2	0.058	6	10	0.99536	3.31	0.68	11.2	1
7.2	0.38	0.3	1.8	0.073	31	70	0.99685	3.42	0.59	9.5	1
10	0.46	0.44	2.9	0.065	4	8	0.99674	3.33	0.62	12.2	1
9.3	0.49	0.36	1.7	0.081	3	14	0.99702	3.27	0.78	10.9	1
7.3	0.51	0.18	2.1	0.07	12	28	0.99768	3.52	0.73	9.5	1
10.8	0.26	0.45	3.3	0.06	20	49	0.9972	3.13	0.54	9.6	0
9.9	0.59	0.07	3.4	0.102	32	71	1.00015	3.31	0.71	9.8	0
7.1	0.68	0.07	1.9	0.075	16	51	0.99685	3.38	0.52	9.5	0
7	0.62	0.08	1.8	0.076	8	24	0.9978	3.48	0.53	9	0
6.4	0.64	0.21	1.8	0.081	14	31	0.99689	3.59	0.66	9.8	0
9.8	0.34	0.39	1.4	0.066	3	7	0.9947	3.19	0.55	11.4	1
8.6	0.22	0.36	1.9	0.064	53	77	0.99604	3.47	0.87	11	1
8	0.33	0.53	2.5	0.091	18	80	0.9976	3.37	0.8	9.6	1
7.8	0.44	0.28	2.7	0.1	18	95	0.9966	3.22	0.67	9.4	0
10.4	0.55	0.23	2.7	0.091	18	48	0.9994	3.22	0.64	10.3	1
7.5	0.53	0.06	2.6	0.086	20	44	0.9965	3.38	0.59	10.7	1
8.8	0.31	0.4	2.8	0.109	7	16	0.99614	3.31	0.79	11.8	1
9.4	0.27	0.53	2.4	0.074	6	18	0.9962	3.2	1.13	12	1
6.7	0.54	0.13	2	0.076	15	36	0.9973	3.61	0.64	9.8	0
9	0.4	0.43	2.4	0.068	29	46	0.9943	3.2	0.6	12.2	1
5.8	0.61	0.11	1.8	0.066	18	28	0.99483	3.55	0.66	10.9	1
9.8	0.98	0.32	2.3	0.078	35	152	0.998	3.25	0.48	9.4	0
8.2	0.64	0.27	2	0.095	5	77	0.99747	3.13	0.62	9.1	1
10	0.56	0.24	2.2	0.079	19	58	0.9991	3.18	0.56	10.1	1
9.7	0.69	0.32	2.5	0.088	22	91	0.9979	3.29	0.62	10.1	0
9.3	0.37	0.44	1.6	0.038	21	42	0.99526	3.24	0.81	10.8	1
7.4	0.785	0.19	5.2	0.094	19	98	0.99713	3.16	0.52	9.566666667	1
9.3	0.39	0.44	2.1	0.107	34	125	0.9978	3.14	1.22	9.5	0
6.8	0.56	0.22	1.8	0.074	15	24	0.99438	3.4	0.82	11.2	1
10.4	0.26	0.48	1.9	0.066	6	10	0.99724	3.33	0.87	10.9	1
11.1	0.42	0.47	2.65	0.085	9	34	0.99736	3.24	0.77	12.1	1
6.9	0.765	0.02	2.3	0.063	35	63	0.9975	3.57	0.78	9.9	0
10.9	0.37	0.58	4	0.071	17	65	0.99935	3.22	0.78	10.1	0
